date,precip,snow_depth,ave_temp,max_temp,min_temp,sunshine,peak_wind,prev_peak_wind,prev_sunshine,prev_ave_temp,prev_precip,prev_temp_diff
2017-11-27,0.0005050505,0,36,47.4333333333,28.8333333333,412.7,29.1857142857,39.0285714286,2888.9,40.1428571429,0.831543223,-4.1428571429
2017-11-28,0,0,27.5,44.4333333333,18.9333333333,412.7,18.0142857143,39.0285714286,2888.9,40.0714285714,0.7381059658,-12.5714285714
2017-11-29,0.0005714286,0,46,53.7,25.2666666667,412.7,39.6,39.0285714286,2888.9,38,0.7371625696,8
2017-11-30,0.0001904762,0,35.5,54.275862069,24.0344827586,412.7,17.8857142857,39.6,2888.9,38.4285714286,0.5992646104,-2.9285714286
2017-12-01,0.0463106796,0,43,47.375,28.7083333333,412.7,24.5714285714,39.6,2888.9,38.4285714286,0.0020813492,4.5714285714
2017-12-02,0.0003092784,0,35,47.0434782609,25.347826087,412.7,9.8142857143,39.6,2888.9,39.5,0.0483920288,-4.5
2017-12-03,0,0,35,43.28,25.8,412.7,9.0571428571,39.6,2888.9,38.2857142857,0.0484929739,-3.2857142857
2017-12-04,0.0001941748,0,36,43.8148148148,27.1111111111,412.7,13.0571428571,39.6,2888.9,36.8571428571,0.0478869133,-0.8571428571
2017-12-05,0.0158415842,0,39,50.1923076923,29.7692307692,412.7,36.6142857143,39.6,2888.9,36.8571428571,0.0475760376,2.1428571429
2017-12-06,0.6049056604,0,47,58.3461538462,34.7307692308,412.7,34.0285714286,39.6,2888.9,38.5,0.0634176218,8.5
2017-12-07,0.0102941176,0,36,47.64,26.6,412.7,24.6857142857,36.6142857143,2888.9,38.6428571429,0.6677518536,-2.6428571429
2017-12-08,0,0,34.5,42.5769230769,25.1538461538,412.7,18.3285714286,36.6142857143,2888.9,38.7142857143,0.677855495,-4.2142857143
2017-12-09,0.0410204082,0.4047619048,32.5,37.6538461538,28.4230769231,412.7,15.7285714286,36.6142857143,2888.9,37.5,0.6315448154,-5
2017-12-10,0.5216304348,5.0533333333,31.5,35.625,27.25,412.7,25.5571428571,36.6142857143,2888.9,37.1428571429,0.6722559452,-5.6428571429
2017-12-11,0,3.8727272727,32.5,37.7307692308,26.4230769231,412.7,20.8142857143,36.6142857143,2888.9,36.6428571429,1.19388638,-4.1428571429
2017-12-12,0.028125,3.3269230769,33,39.3846153846,27.3846153846,412.7,20.1857142857,36.6142857143,2888.9,36.1428571429,1.1936922052,-3.1428571429
2017-12-13,0.1941836735,2.2586206897,26,37.6296296296,20.037037037,412.7,36.5714285714,34.0285714286,2888.9,35.2857142857,1.205975621,-9.2857142857
2017-12-14,0.0018478261,2.0566037736,22,25.44,18.04,412.7,28.7428571429,36.5714285714,2888.9,32.2857142857,0.7952536341,-10.2857142857
2017-12-15,0.0049462366,1.7358490566,17.5,27.08,10.32,412.7,13.7428571429,36.5714285714,2888.9,30.2857142857,0.7868073426,-12.7857142857
2017-12-16,0.0062886598,1.775862069,23,28.5384615385,12.8846153846,412.7,27.4285714286,36.5714285714,2888.9,27.8571428571,0.7917535792,-4.8571428571
2017-12-17,0.000106383,1.82,20,31.28,11.04,412.7,20.5571428571,36.5714285714,2888.9,26.5,0.7570218308,-6.5
2017-12-18,0.0010638298,1.7222222222,22,30.4615384615,14.5769230769,412.7,9.7571428571,36.5714285714,2888.9,24.8571428571,0.235497779,-2.8571428571
2017-12-19,0.0117,1.6428571429,34.5,39.2307692308,24.5769230769,412.7,25.5714285714,36.5714285714,2888.9,23.3571428571,0.2365616088,11.1428571429
2017-12-20,0.0016326531,1.0196078431,44,47.2692307692,29.3846153846,412.7,32.8571428571,36.5714285714,2888.9,23.5714285714,0.2201366088,20.4285714286
2017-12-21,0,0.86,44,38.9230769231,22.0769230769,412.7,25.1142857143,32.8571428571,2888.9,26.1428571429,0.0275855884,17.8571428571
2017-12-22,0.0196808511,1,22.5,30.96,20.52,412.7,15.7571428571,32.8571428571,2888.9,29.2857142857,0.0257377623,-6.7857142857
2017-12-23,0.2591011236,2.0185185185,27.5,31.96,22.24,412.7,16.3285714286,32.8571428571,2888.9,30,0.0404723768,-2.5
2017-12-24,0.5326506024,1.8913043478,33.5,36.3636363636,26.3636363636,412.7,21.1714285714,32.8571428571,2888.9,30.6428571429,0.2932848406,2.8571428571
2017-12-25,0.3198717949,3.3488372093,28.5,35.0909090909,23.2272727273,412.7,35.0428571429,32.8571428571,2888.9,32.5714285714,0.82582906,-4.0714285714
2017-12-26,0.20975,4.68,22.5,30.92,14.48,412.7,30.0571428571,35.0428571429,2888.9,33.5,1.1446370251,-11
2017-12-27,0,4.4680851064,12.5,23.1481481481,4.4074074074,412.7,25.4428571429,35.0428571429,2888.9,31.7857142857,1.3426870251,-19.2857142857
2017-12-28,0,4.4166666667,6,16.6296296296,0.4814814815,412.7,36.3857142857,35.0428571429,2888.9,27.2857142857,1.341054372,-21.2857142857
2017-12-29,0.0004597701,4.2978723404,2.5,11.25,-3.36,412.7,21.8285714286,36.3857142857,2888.9,21.8571428571,1.341054372,-19.3571428571
2017-12-30,0.0022619048,4.2340425532,6,13.48,-1.6666666667,412.7,16.5857142857,36.3857142857,2888.9,19,1.321833291,-13
2017-12-31,0.0111494253,4.0178571429,5,13.6296296296,-1.8461538462,412.7,31.6428571429,36.3857142857,2888.9,15.9285714286,1.0649940722,-10.9285714286
